SURVEY: VIRGO_PROJECT
SNID: SN1981B
RA: 188.62320833
DECL: 2.19980556
MWEBV: 0.0000
REDSHIFT_HELIO: 0.007200
FILTERS: bessellb bessellux bessellv

# ==========================================
# TERSE LIGHT CURVE OUTPUT:
#
NOBS: 187
NVAR: 8
VARLIST: MJD FLT FLUXCAL FLUXCALERR MAG MAGERR ZPT ZPSYS
OBS: 2444663.7 bessellb 5.531508000036947 -999.0 13.4 -999.0 25.0 vega
OBS: 2444674.6 bessellb 18.31654447542161 -999.0 12.1 -999.0 25.0 vega
OBS: 2444675.6 bessellb 18.31654447542161 -999.0 12.1 -999.0 25.0 vega
OBS: 2444676.7 bessellb 16.70488710112911 -999.0 12.2 -999.0 25.0 vega
OBS: 2444665.5 bessellb 15.235038106446437 -999.0 12.3 -999.0 25.0 vega
OBS: 2444674.7 bessellb 16.70488710112911 -999.0 12.2 -999.0 25.0 vega
OBS: 2444675.7 bessellb 22.021329987887412 -999.0 11.9 -999.0 25.0 vega
OBS: 2444670.5 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444675.6 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444678.7 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444672.5 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444695.5 bessellv 5.925701737217443 -999.0 12.9 -999.0 25.0 vega
OBS: 2444674.5 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444698.5 bessellv 5.404304215132452 -999.0 13.0 -999.0 25.0 vega
OBS: 2444674.6 bessellv 14.884689790889224 -999.0 11.9 -999.0 25.0 vega
OBS: 2444676.7 bessellv 13.57499842974122 -999.0 12.0 -999.0 25.0 vega
OBS: 2444674.6 bessellux 7.520374365234948 -999.0 12.0 -999.0 25.0 vega
OBS: 2444675.7 bessellux 9.913784183437857 -999.0 11.7 -999.0 25.0 vega
OBS: 2444671.4 bessellb 18.31654447542161 -999.0 12.1 -999.0 25.0 vega
OBS: 2444691.4 bessellb 5.044795254017624 -999.0 13.5 -999.0 25.0 vega
OBS: 2444723.3 bessellb 1.1556958262265367 -999.0 15.1 -999.0 25.0 vega
OBS: 2444757.3 bessellb 0.7291947695427381 -999.0 15.6 -999.0 25.0 vega
